"","activitylabels","subjectcode","tbodyaccelerationmeanx","tbodyaccelerationmeany","tbodyaccelerationmeanz","tbodyaccelerationstdx","tbodyaccelerationstdy","tbodyaccelerationstdz","tgravityaccelerationmeanx","tgravityaccelerationmeany","tgravityaccelerationmeanz","tgravityaccelerationstdx","tgravityaccelerationstdy","tgravityaccelerationstdz","tbodyangularvelocitymeanx","tbodyangularvelocitymeany","tbodyangularvelocitymeanz","tbodyangularvelocitystdx","tbodyangularvelocitystdy","tbodyangularvelocitystdz","tbodyaccelerationmagnitudemean","tbodyaccelerationmagnitudestd","tgravityaccelerationmagnitudemean","tgravityaccelerationmagnitudestd","tbodyangularvelocitymagnitudemean","tbodyangularvelocitymagnitudestd","fbodyaccelerationmeanx","fbodyaccelerationmeany","fbodyaccelerationmeanz","fbodyaccelerationstdx","fbodyaccelerationstdy","fbodyaccelerationstdz","fbodyaccelerationmeanfreqx","fbodyaccelerationmeanfreqy","fbodyaccelerationmeanfreqz","fbodyangularvelocitymeanx","fbodyangularvelocitymeany","fbodyangularvelocitymeanz","fbodyangularvelocitystdx","fbodyangularvelocitystdy","fbodyangularvelocitystdz","fbodyangularvelocitymeanfreqx","fbodyangularvelocitymeanfreqy","fbodyangularvelocitymeanfreqz","fbodyaccelerationmagnitudemean","fbodyaccelerationmagnitudestd","fbodyaccelerationmagnitudemeanfreq","fbodybodyaccelerationmagnitudemean","fbodybodyaccelerationmagnitudestd","fbodybodyaccelerationmagnitudemeanfreq","fbodybodyangularvelocitymagnitudemean","fbodybodyangularvelocitymagnitudestd","fbodybodyangularvelocitymagnitudemeanfreq","activitycode"
"54","WALKING_UPSTAIRS",24,0.269881106779661,-0.0251979434569492,-0.114248610966102,-0.344399351355932,-0.116804488966102,-0.255601012881356,0.906369500508475,-0.237498409152542,-0.227134869152542,-0.962190567457627,-0.916690779830509,-0.934952938983051,0.0883163772152542,-0.105932947294915,0.0248290702830508,-0.577426408813559,-0.568534124576271,-0.27459628379661,-0.226402822033898,-0.30685447,-0.226402822033898,-0.30685447,-0.33443583979661,-0.503929060169492,-0.395790553898305,-0.252412541966102,-0.312792211016949,-0.326165553050847,-0.107787679328814,-0.28314344338983,-0.502463282542373,-0.271713646627119,-0.0999242115191525,-0.503188684915254,-0.546620981186441,-0.372182912033898,-0.602945480677966,-0.586177824237288,-0.311996408983051,-0.187707848118644,-0.067744122479661,-0.343569679050847,-0.322300989322034,-0.406283377627119,-0.113727064838983,-0.429800778813559,-0.45964779779661,0.0077672679220339,-0.564664994745763,-0.54907099,-0.0612402085,2
"55","WALKING_UPSTAIRS",25,0.277995411384615,-0.0269863524264615,-0.126210440292308,-0.459775646153846,-0.223086808769231,-0.296523975076923,0.927693239538462,-0.217641282461538,0.108230986684615,-0.950878450307692,-0.931758272769231,-0.882722399076923,0.0556121923307692,-0.109437658104615,0.0996227385527692,-0.489011794784615,-0.433673383846154,-0.564195608923077,-0.305772199076923,-0.480006649846154,-0.305772199076923,-0.480006649846154,-0.3186346998,-0.387754116158462,-0.521649838769231,-0.380150805384615,-0.542931828,-0.437975786923077,-0.199988428584615,-0.237296741292308,-0.593367433030769,-0.379518455061538,-0.463511984138462,-0.476144998846154,-0.618579913384615,-0.575169715692308,-0.500119831476923,-0.349362687538462,-0.601112612153846,-0.380037333615385,-0.549103238769231,-0.254971244461538,-0.527907561538462,-0.536120293230769,-0.273261579076923,-0.654795110615385,-0.703433692615385,0.0278971843696923,-0.567153469846154,-0.386612992876923,-0.414531992523077,2
"56","WALKING_UPSTAIRS",26,0.272691394545455,-0.0281633797398182,-0.121943461236364,-0.169006952418182,-0.0491726302763636,-0.404596936545455,0.942095257090909,-0.246169656181818,-0.00199310572363636,-0.962011392181818,-0.937858157818182,-0.929636797636364,-0.0247950825654545,-0.0657601804418182,0.0721458973490909,-0.550274396,-0.603097110545455,-0.3090880546,-0.142874499381818,-0.1507071068,-0.142874499381818,-0.1507071068,-0.344427047636364,-0.514032410181818,-0.242820756127273,-0.185528313272727,-0.499502759272727,-0.142843838381818,-0.0439473073581818,-0.400902256363636,-0.384393859890909,-0.231358959054545,-0.189088586758182,-0.427686570727273,-0.617112539636364,-0.342703926363636,-0.590812298,-0.598236639818182,-0.362052183090909,-0.0693017133890909,-0.0956417028527273,-0.216500720145455,-0.167566383372727,-0.274226227272727,-0.0172240385858182,-0.294970470909091,-0.393715352181818,0.0571545019854545,-0.556084778181818,-0.569632,-0.0255131300387273,2
"57","WALKING_UPSTAIRS",27,0.265770253921569,-0.0200953324078431,-0.123530438196078,-0.295439547254902,-0.0950104077,-0.23070787672549,0.868000278627451,-0.229278659607843,-0.294642640196078,-0.956433874705882,-0.947713378627451,-0.926675381176471,-0.0940344886803922,0.00212499391686275,0.140129855776471,-0.562461004705882,-0.587966800588235,-0.169960785215686,-0.160589355980392,-0.37994878627451,-0.160589355980392,-0.37994878627451,-0.286145719598039,-0.501775426447059,-0.417607401176471,-0.249688517843137,-0.418886395098039,-0.253504065686275,-0.0794059822941176,-0.197338870980392,-0.465425792352941,-0.18135640627451,-0.261550401,-0.544369229411765,-0.594092579607843,-0.400528455490196,-0.574254281745098,-0.587869474313725,-0.183508696647059,-0.238720731606078,-0.125411020767647,-0.430102512941176,-0.393928937058824,-0.468707734509804,-0.0126842499664706,-0.460770277843137,-0.473011558823529,0.116287371670588,-0.607667730196078,-0.523335975411765,-0.128116124333333,2
"58","WALKING_UPSTAIRS",28,0.262005841764706,-0.0279443943478431,-0.121514025692157,-0.242062430294118,-0.146753877035294,-0.28598691372549,0.854508231764706,-0.333223996666667,-0.265207858431373,-0.944697800196078,-0.927641087843137,-0.900514013333333,-0.129362970764706,0.0212250958019608,0.103720987705882,-0.518818227843137,-0.479319521372549,-0.189306812833333,-0.186240503960784,-0.211928666470588,-0.186240503960784,-0.211928666470588,-0.263415282690196,-0.476923344705882,-0.266101343372549,-0.190589069119608,-0.401732939215686,-0.233726643921569,-0.178554981115686,-0.281685159607843,-0.378981881019608,-0.0852282260803922,-0.192657392490196,-0.403636283921569,-0.522066500784314,-0.318210999529412,-0.556383410588235,-0.459989315686274,-0.22624337505098,-0.115729101443137,-0.251074231431373,-0.303254516480392,-0.213519364760784,-0.334626168823529,0.0202047636666667,-0.294433415745098,-0.374495907647059,0.172325927735294,-0.534835409607843,-0.528187016862745,-0.0526395586039216,2
"59","WALKING_UPSTAIRS",29,0.265423066877551,-0.0299465312326531,-0.118000587840816,-0.0867715569693878,-0.122128287642857,0.0995443502346939,0.929258953877551,-0.227120125306122,0.0443786011771429,-0.954189013061225,-0.923007798367347,-0.858849467142857,0.0931989463020408,-0.152328112210204,0.0854318123467347,-0.323904731622449,0.0461103045102041,-0.37481514122449,0.00834360271428571,-0.0414696051693878,0.00834360271428571,-0.0414696051693878,0.0439627677608163,-0.0800476153673469,-0.109793480008163,-0.196011503540816,-0.320487882857143,-0.0790625306306122,-0.141258066657755,0.203057836877551,-0.43825767622449,-0.131972012708163,-0.512761405673469,-0.260519290404082,-0.39404534122449,-0.34170013244898,-0.350338205020408,0.234346783653061,-0.444153056530612,-0.291046726669388,-0.666814815306122,-0.201814800918367,-0.108306402963265,-0.155993755897959,-0.145077640897959,-0.239108046693878,-0.280583556530612,-0.00164314465612245,-0.357213897032653,-0.074331469755102,-0.399892274714286,2
"60","WALKING_UPSTAIRS",30,0.271415642261538,-0.0253311698786154,-0.124697493775385,-0.350504475230769,-0.127311157607692,0.0249468034966154,0.93182983,-0.226647292153846,-0.0221401100714154,-0.954033624307692,-0.914933936,-0.862402791230769,-0.00355974576923077,-0.0779606464676923,0.0814699303289231,-0.493837520761538,-0.0840481513184615,-0.211573579892308,-0.137627857227385,-0.327410815861538,-0.137627857227385,-0.327410815861538,-0.113608367276923,-0.169293534323077,-0.420402828153846,-0.297813768569231,-0.36751984,-0.326260358153846,-0.104299180318462,0.121447414920923,-0.590261485846154,-0.333821697015385,-0.512248393061538,-0.488039003123077,-0.366058433230769,-0.318937001538462,-0.503484236964615,0.0449545535584615,-0.253427074984615,-0.336954240521538,-0.642703957846154,-0.483683270815385,-0.400588353846154,-0.394508080769231,-0.312338030213846,-0.549784890615385,-0.580878133230769,-0.0484762641046154,-0.449150735076923,-0.151472278383077,-0.456638670923077,2
"61","WALKING_DOWNSTAIRS",1,0.289188320408163,-0.00991850461020408,-0.107566190908163,0.0300353383483878,-0.0319359434489796,-0.230434213204082,0.931874418979592,-0.266610338979592,-0.0621199585938775,-0.950559811632653,-0.937018658979592,-0.895939695102041,-0.0350781902989796,-0.0909371290204082,0.0900850142030612,-0.458030542938775,-0.126349194938775,-0.124702454242857,0.0271882914106122,0.0198843506265306,0.0271882914106122,0.0198843506265306,-0.0757412543673469,-0.225724368061224,0.0382291831510204,0.00154990783591837,-0.225574471693878,0.0243308391387755,-0.112963739953061,-0.297927894693878,-0.307395198687755,0.0632200839346939,0.294322700810612,-0.352449631363265,-0.0557022524693878,-0.0318694271979592,-0.495422486102041,-0.181414728657143,-0.238443565306122,-0.100453729040816,0.0825511487183673,-0.0756762067714286,0.0965845343040816,-0.186530301073469,0.119187142767959,0.0262184949326531,-0.104052260726531,0.0764915474326531,-0.185720285744898,-0.398350390122449,0.349613895469388,3
"62","WALKING_DOWNSTAIRS",2,0.27761534806383,-0.0226614158361702,-0.116812942382979,0.0463666814446808,0.262881788951064,-0.10283790806383,0.861831345531915,-0.325780100638298,-0.0438890162723404,-0.940361759574468,-0.940068525531915,-0.931438313191489,-0.11594735287234,-0.00482329231914894,0.097173808906383,-0.320789230008511,-0.415739144893617,-0.279418388042553,0.0899511204978723,0.215586334889362,0.0899511204978723,0.215586334889362,-0.162188586930426,-0.274844110531915,0.112841160325532,0.278345041765957,-0.131290772,0.0161046198595745,0.171973972957447,-0.162032894287234,-0.273711609659574,0.0119309606468085,0.0903678546504255,-0.145775970406383,-0.361913824,-0.0874944736085106,-0.379436674361702,-0.458732747446809,-0.422987665106383,-0.0375298023191489,0.0770894557234043,0.1367749584,0.293424826591489,-0.0214787881723404,0.0938321297617021,0.222247409576596,0.227480732542553,0.0188355111404255,-0.320838543553191,-0.372576755361702,0.103971241706383,3
"63","WALKING_DOWNSTAIRS",3,0.292423484693878,-0.0193554079328571,-0.116139842908163,-0.0574100475102041,-0.0331503723387755,-0.362240245489796,0.939057787755102,-0.228829214285714,-0.102352758040816,-0.950061129591837,-0.946094637755102,-0.899943947755102,-0.13157327645102,-0.0139358043959184,0.123826738353061,-0.261653414014286,-0.546740387959184,-0.44230776755102,-0.0628126118283674,-0.0411340078469388,-0.0628126118283674,-0.0411340078469388,-0.215294501244898,-0.245794699346939,-0.0421706943244898,-0.00770048300204082,-0.404452414285714,-0.0654417192653061,-0.109722354322449,-0.389723034061224,-0.325863694730612,0.0529065241102041,-0.0566003044840816,-0.129066574295918,-0.542694164081633,-0.302866461179592,-0.30863033105102,-0.553094540204082,-0.548164313265306,-0.159888621187755,-0.109972458132653,0.0910072841755102,0.0289413195612245,-0.233849422120408,0.0439616686306122,-0.049477977322449,-0.159102288018367,0.0434967841218367,-0.332376629371429,-0.322440827020408,-0.0516699550093633,3
"64","WALKING_DOWNSTAIRS",4,0.279965329555556,-0.00980200850666667,-0.1067775246,0.0111935496222222,-0.21859832499,-0.479185977111111,0.947731858666667,-0.0620852772955556,0.148714808888889,-0.955258881333333,-0.932066041111111,-0.937753794444444,-0.102838822533333,-0.0704025952333333,0.05926394948,-0.370244695288889,-0.699453537111111,-0.498480800444444,-0.0491616726733333,-0.0819559041111111,-0.0491616726733333,-0.0819559041111111,-0.3466062928,-0.3805726254,-0.0722392276888889,-0.129606639466667,-0.494683451555556,0.0390098262533333,-0.32253131772,-0.512694303111111,-0.342285696395556,0.213581745013333,0.0478375669635111,-0.240298893435556,-0.717545840444444,-0.318306481022222,-0.414919000955556,-0.691518367333333,-0.621658471333333,-0.127145376957778,-0.185485631124444,0.3770740968,-0.01907433524,-0.263644030288889,0.101078170917778,-0.175295286557778,-0.280426776955556,0.0926236938266667,-0.429213369555556,-0.457674088,0.0600292045888889,3
"65","WALKING_DOWNSTAIRS",5,0.29354392712766,-0.00850107533191489,-0.100319930659574,0.275046110468085,0.0907630761042553,-0.325891435319149,0.956649352553192,-0.0607578318319149,0.0216777910246191,-0.950490938510638,-0.912363420851064,-0.927192732978723,-0.068294569906383,-0.0707805998787234,0.0806559989574468,-0.46064684487234,-0.409134149148936,-0.227869042382979,0.211138853638298,0.205422375957447,0.211138853638298,0.205422375957447,-0.218029835319149,-0.360678305253192,0.0984320090212766,0.0792280694042553,-0.374740089574468,0.336554724893617,0.0268269875085106,-0.353397850212766,-0.45352450106383,0.0363662394234043,-0.00437220373021277,-0.295345101425532,-0.382483075106383,-0.034175027916383,-0.51494094106383,-0.431552775319149,-0.374705187021277,-0.00892286550425532,-0.00764242092148936,0.211555807,0.155742168808511,0.0428533623276596,-0.0137055065085106,0.00918394264170213,-0.089735699787234,0.110968064831915,-0.349338414731915,-0.484141274255319,0.204633757510638,3
"66","WALKING_DOWNSTAIRS",6,0.277045258145833,-0.019536840063125,-0.107209356208333,0.383681639791667,0.360164958768542,-0.320204232520417,0.928531455208333,-0.214046334375,-0.00307981704708333,-0.9544062675,-0.93357760125,-0.934378766458333,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.19830385328125,-0.18922957,-0.0940797929729167,0.333754731458333,0.373611914166667,0.333754731458333,0.373611914166667,0.0142677821595833,-0.0426276750979167,0.328308506041667,0.339771173822917,-0.277602590916667,0.403369766666667,0.283247837625,-0.4060143105,-0.41164933625,0.021911178210625,0.3062531664375,0.0633716052854167,-0.130327465789583,0.15284524938125,-0.286724914610417,-0.235470976166667,-0.275667262770833,0.00150446630625,0.15112587523125,0.3029636429375,0.395958034583333,0.1446227570625,0.106479482332292,0.243834258785417,0.15480886140625,-0.00160659497083333,-0.0143735434,-0.242353857320833,0.230693028479167,3
"67","WALKING_DOWNSTAIRS",7,0.28030708,-0.0166332372978723,-0.096938308587234,0.0660815600978723,-0.138179072734043,-0.0636402447755319,0.930623632765957,-0.12987167306383,-0.154935538544681,-0.964875962978723,-0.952678693617021,-0.92875646893617,-0.105409612961702,-0.049717460606383,0.116894769042766,-0.407744096,-0.29262613606383,-0.401051415531915,0.0198795285851064,0.214544028088723,0.0198795285851064,0.214544028088723,-0.18874081887234,-0.259751603446809,0.0443428315319149,-0.145302311446808,-0.139216222106383,0.0730110797851064,-0.190187141297872,-0.100121492529787,-0.365650549446809,-0.0314736615829787,0.0824424244404255,-0.33930147,-0.21444307293617,-0.299600267680851,-0.432730974446809,-0.351717743191489,-0.495120053191489,-0.219867702034043,0.20056627145234,0.0076371946,0.218911066191489,0.0214440976893617,0.00380298110638298,0.067389886106383,0.107856840302128,-0.0373844402161702,-0.255045057404255,-0.396909651702128,0.235200926489362,3
"68","WALKING_DOWNSTAIRS",8,0.283484089210526,-0.0211058674973684,-0.107598135394737,0.0241393473736842,0.343826273105263,0.1337170395,0.914023498421053,-0.187610243421053,-0.141817934963684,-0.945766561578947,-0.941580934473684,-0.897190012631579,-0.121189625973684,-0.0500760173342105,0.114143855152368,-0.258430885531579,0.0243131207736842,-0.129565242710526,0.176599311818421,0.131337867236842,0.176599311818421,0.131337867236842,0.0993429744078947,-0.0466291872078947,0.136590199860526,0.388412779763158,0.159589756534211,-0.0260463260078947,0.232184078052632,0.0214914840105263,-0.200757851,0.0511555478315789,0.223078489563158,-0.130740445236842,0.116090879026316,0.0277498065176316,-0.302735102631579,-0.0461356322868421,-0.268253406210526,-0.177172958760526,0.0716794237631579,-0.00513040190789474,0.301626757315789,-0.156141093578947,0.229144569581579,0.331528459921053,0.134734731236842,0.181422535965789,-0.00036272967368421,-0.255590314210526,0.267675982868421,3
"69","WALKING_DOWNSTAIRS",9,0.295923445,-0.0203994269075476,-0.0910278793952381,0.213392270547619,-0.208310705504762,-0.00771530035714285,0.938417773333333,-0.0352304645104762,-0.082276174942619,-0.952141220714286,-0.936306558809524,-0.876641297380952,-0.0916383011071429,-0.0712598843142857,0.116804400690476,-0.396429197952381,-0.340765233142857,-0.279685150191905,0.145886357935714,0.265120131365238,0.145886357935714,0.265120131365238,-0.168921400633333,-0.322331464761905,0.103128506197619,-0.183120455428571,-0.103705822657857,0.250488758869048,-0.273561385142857,-0.0349494927142857,-0.440633905714286,0.0625058243738095,-0.0424266601952381,-0.325042890904762,-0.312512195452381,-0.250686586719048,-0.423558773952381,-0.364282565714286,-0.356561471714286,-0.165224231566667,-0.00351697116904762,-0.115191992546667,0.222203941,0.0888671674047619,-0.0498273898880952,0.00716877883571429,0.0705526138333333,-0.0824504599928571,-0.347540226666667,-0.424170737142857,0.0656782201880952,3
"70","WALKING_DOWNSTAIRS",10,0.290401594315789,-0.0200050770710526,-0.110848597247368,0.295733547631579,0.00407915363157895,-0.183557562032895,0.939807421052632,-0.0646160768947368,0.0418715409263158,-0.939267613157895,-0.937003823684211,-0.902085224736842,-0.124839594289474,-0.106742538831579,0.0724433685578947,-0.304745377026316,-0.311407525263158,-0.0353021837,0.250843769394737,0.156998205421053,0.250843769394737,0.156998205421053,-0.0238468037578947,-0.280382850552632,0.215665273157895,0.00904660360263158,-0.157728357742105,0.324957743157895,-0.0633337717526316,-0.268686170263158,-0.321679050052632,0.0667192523289474,0.257067314407895,-0.214350280079211,-0.272495710342105,0.0391366814342105,-0.339514358157895,-0.343237004473684,-0.1503916379,-0.177215651634211,-0.00555958745263158,-0.0448928718421053,0.220115703368421,-0.0616742840815789,0.164428829157895,0.156978047052632,0.0380266696789474,0.125205953456842,-0.312347510289474,-0.387780104447368,0.0774362595943947,3
"71","WALKING_DOWNSTAIRS",11,0.291605631956522,-0.0178097721219565,-0.111070149978261,0.142456557034783,0.0708122725543478,-0.324026938043478,0.941746406521739,-0.200321942608696,0.132371684891304,-0.954497498695652,-0.926310469565217,-0.925814906086956,-0.12506869905,-0.0262775345369565,0.057524457376087,-0.374069023580435,-0.495911719565217,-0.318959594782609,0.126227657258696,0.0507743652521739,0.126227657258696,0.0507743652521739,-0.19788336026087,-0.339349828493478,0.0351937228130435,0.0247508134326087,-0.377624755652174,0.179906764395652,0.0262777181065217,-0.348626581521739,-0.400296382043478,-0.0561892264956522,0.00531445170652174,-0.318777012804348,-0.528254524130435,-0.273459111956522,-0.397722757934783,-0.481127494565217,-0.397220471086957,-0.263295935608696,-0.255277887913043,-0.150480042398261,0.0902807576630435,-0.137123060369565,0.0316725683978261,-0.097454996626087,-0.173661753717391,0.0337475179993478,-0.456170108913043,-0.380559426947826,-0.169884463904348,3
"72","WALKING_DOWNSTAIRS",12,0.281521097391304,-0.018084266865793,-0.10955593226087,0.0424084916086956,0.11083534373913,-0.425017413478261,0.949861980652174,-0.178702175434783,-0.0561050624630435,-0.959504017391304,-0.94329842826087,-0.935399348043478,-0.112531564434783,-0.0427336692521739,0.0895434978391304,-0.362143061643478,-0.47628774326087,-0.337806681456522,0.0183139429630435,0.0972608274652174,0.0183139429630435,0.0972608274652174,-0.213351510686957,-0.32045862629,0.0235049348717391,0.150510001156522,-0.402121221521739,0.0483347068913043,0.016749510173913,-0.48739012673913,-0.332249174152174,0.0793321823326087,0.234833312645652,-0.178856167345652,-0.420631474130435,-0.212767364326087,-0.4223632375,-0.518923134565217,-0.448512990434783,-0.0548123387391304,0.110212109891304,0.0410165249913043,0.148017269434783,-0.105124972078261,0.078615024478587,0.0769968373,0.0420631251108696,0.0415244209043478,-0.344938419969565,-0.423553971956522,0.113540447665217,3
"73","WALKING_DOWNSTAIRS",13,0.294907553404255,-0.0143723839108511,-0.101993941531915,-0.0681563626617021,-0.03212524665,-0.158333146191489,0.941875619787234,-0.211555112553191,-0.0950820341687234,-0.952643084042553,-0.92854437106383,-0.893962984042553,-0.122672201757447,-0.0237205719148936,0.111284239655957,-0.417014161553191,-0.198848161170213,-0.322774082765957,-0.0294634299553191,-0.0156098198829787,-0.0294634299553191,-0.0156098198829787,-0.102114480531915,-0.236762631468085,-0.0726602663212766,-0.0364535247659574,-0.151178724793617,-0.0680436217021277,-0.0924444167085106,-0.233315176510213,-0.385554490319149,-0.014212010202766,0.120050767521277,-0.319677124659574,-0.133828886725532,-0.212906662531915,-0.452190386808511,-0.24966032923617,-0.427008254255319,-0.174691860038298,0.0665268394489362,-0.034630804087234,0.0528791880659574,-0.210912766382979,0.0821411398170213,-0.0282156656914894,-0.0709893839055319,0.0266434248106383,-0.206121707212766,-0.400560061212766,0.257421061128511,3
"74","WALKING_DOWNSTAIRS",14,0.293422115555556,-0.0200141413657778,-0.0928330165533333,0.0178313402266667,0.378870491755556,0.451576075111111,0.81629643,-0.264254674666667,-0.392555882222222,-0.919098794,-0.920725940666667,-0.879565316666667,-0.0147079653333333,-0.0945288409066667,0.0353344537555556,-0.354551638377778,0.0569902222622222,0.356198597177778,0.185537706866667,0.428405922622222,0.185537706866667,0.428405922622222,0.166340011842444,-0.0665144570666667,0.0212541553977778,0.3714824704,0.280735952206667,0.0140826092322222,0.29363389996,0.427563832371111,-0.349609935577778,-0.00777749593111111,-0.0984339940222222,-0.295315541666667,0.0132082347333333,0.492414379822222,-0.378882872733333,0.0741391154937778,0.182794696328889,-0.250106322244444,-0.207057454377778,-0.113453380786667,0.471905155133333,0.178684580868889,0.000464165078,0.186223478065556,0.194263424111111,-0.00170923580888889,-0.0787568406777778,-0.223927430580444,0.0800347917133333,3
"75","WALKING_DOWNSTAIRS",15,0.280198851190476,-0.00563047804309524,-0.110526066428571,0.406471051190476,0.186532377428571,-0.281982181666667,0.932302200476191,-0.167462317142857,0.0788822410992857,-0.942806478333333,-0.925685893571429,-0.93400831,-0.136618653071429,-0.0346755727619048,0.0711758197607143,-0.318692525928571,-0.37320816,-0.250648085714286,0.320449387166667,0.353204008095238,0.320449387166667,0.353204008095238,-0.121686320740476,-0.284249712071429,0.235309825547619,0.167518099964286,-0.259812204547619,0.466325681428571,0.1199936036,-0.357407559285714,-0.445576739047619,0.0233642533238095,0.18074894412381,-0.22735956545,-0.402332301666667,-0.18319480152381,-0.351630000285714,-0.360972848571429,-0.3436733,-0.246346934452381,-0.134716107404762,-0.0645117088119048,0.331150229285714,0.153124178119048,-0.0581788548595238,0.158413334683333,0.1505077506,-0.0799656144309524,-0.373898631190476,-0.34938720602381,-0.110970740980952,3
"76","WALKING_DOWNSTAIRS",16,0.295586802191489,-0.0183898583787234,-0.119873705148936,0.207251997929787,-0.146993837655319,0.0114353944787234,0.917818427021277,-0.0584832676382979,-0.225382496382979,-0.957785118085106,-0.955487793617021,-0.910588943191489,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.45418847106383,-0.528329304680851,-0.444636334893617,0.191079793587447,0.119183740638298,0.191079793587447,0.119183740638298,-0.309820427234043,-0.422315316808511,0.0368263528276596,-0.134598352726809,-0.04769426376,0.266115492098298,-0.208680587882979,-0.0379716239787234,-0.447958436170213,-0.00264587983404255,0.0352940709170213,-0.420844008625532,-0.479512983617021,-0.375000625531915,-0.470373498510638,-0.565214032765957,-0.521100818723404,-0.282624940382979,0.0791059230361702,-0.121321578170213,0.114032088546809,-0.0534137179170213,0.0201391853085106,-0.0745659082223404,-0.0919623368021277,-0.0148414437446808,-0.488253939574468,-0.479939845914894,0.041547289106383,3
"77","WALKING_DOWNSTAIRS",17,0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.187719760269565,-0.0607892037384783,-0.231064156615217,0.928817578043478,-0.151077057652174,-0.160962985956522,-0.950026242173913,-0.946576675652174,-0.901097766521739,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.370436868891304,-0.459281989565217,-0.468462984347826,0.148951103536087,0.0914076757326087,0.148951103536087,0.0914076757326087,-0.232641763307609,-0.352687281086957,-0.0226239171245652,-0.130272514565217,-0.3180818605,0.258941676302174,-0.0860527358695652,-0.245413541641304,-0.514562240434783,-0.155801013828261,-0.113333185608696,-0.316412962967391,-0.451126869347826,-0.403380386086957,-0.393194731747826,-0.469390428043478,-0.540949520217391,-0.279498021580435,-0.0744451681576087,-0.154726798605435,0.0580680522108696,-0.0618876767130435,-0.0553633752984783,-0.188680399771739,-0.236538515947826,-0.0445946372391304,-0.40943875826087,-0.428868687826087,-0.0258920214847826,3
"78","WALKING_DOWNSTAIRS",18,0.288439468909091,-0.0168666920221818,-0.1033908092,-0.302634565090909,-0.254214045818182,-0.418610127454545,0.932277478363636,-0.225809125454545,-0.0493636733454545,-0.960404874545455,-0.932962218181818,-0.921661749636364,-0.0576548655654545,-0.0636214336761818,0.0987471683127273,-0.502473033509091,-0.617230786,-0.483658260727273,-0.293531973636364,-0.229934247036364,-0.293531973636364,-0.229934247036364,-0.381022814727273,-0.507995478327273,-0.350086793272727,-0.309049613818182,-0.505824358,-0.285535871636364,-0.273798158,-0.418258649818182,-0.435841503272727,-0.14009430376,-0.0976588500545455,-0.489232274509091,-0.641527595090909,-0.447030699454545,-0.513947089545455,-0.607757979272727,-0.543996110545454,-0.300670600338182,-0.235263359818182,-0.211649515774545,-0.241973534781818,-0.344299434181818,-0.0768405979909091,-0.3833987134,-0.386565072363636,0.00593003606623636,-0.604735414363636,-0.533844932145455,-0.159221075909091,3
"79","WALKING_DOWNSTAIRS",19,0.262688053871795,-0.0145942275069487,-0.133695240660974,0.626917070512821,0.514816445641026,0.049322451025641,0.881940855128205,-0.215018042307692,-0.126146868942821,-0.899726139487179,-0.917880864102564,-0.899363131794872,-0.205775427307692,0.0274707556666667,0.163962510807692,0.267657219333333,0.0483147743589744,-0.0314083457948718,0.644604325128205,0.413472376589744,0.644604325128205,0.413472376589744,0.418004608615385,0.237821231894872,0.537012022051282,0.494457802230769,0.110659220744872,0.658506543333333,0.427928785230769,-0.0783635041538461,-0.323137202076923,0.0126113511538462,0.293956386538462,0.474962448333333,0.147083143564103,0.210673073192308,0.196613286661538,-0.028489571974359,-0.215892226769231,-0.147027421297436,0.101341293433333,0.195664853055641,0.586637550769231,0.0828630624102564,0.226461674461538,0.538404846128205,0.316346415348718,0.174679438294872,0.203979764835897,0.0320366671179487,0.163417975410256,3
"80","WALKING_DOWNSTAIRS",20,0.296144421355556,-0.00964120773155556,-0.104602925937778,0.0745098785288889,0.616937015333333,-0.160938536488889,0.91972663,-0.277419718666667,-0.0282591579777778,-0.940458075111111,-0.908577153777778,-0.919693532888889,-0.111367747557778,0.0139023395111111,0.103900480541333,-0.204939567711111,-0.146794177311111,0.159723529622222,0.221851587933333,0.172636361444444,0.221851587933333,0.172636361444444,0.0938419436933333,-0.0305762438706667,-0.0343309987555556,0.524187686888889,-0.188098811986667,0.113033424261778,0.560191344,-0.213916756933333,-0.497514721777778,-0.04949564172,0.0511864886377778,-0.0629572600911111,-0.138097945555556,0.257037841093333,-0.253365630644444,-0.159961424355556,0.0183050845333333,-0.221550022017778,-0.0945291604666667,-0.101961723088889,0.151887747217778,0.000242174637777778,-0.102474919222222,0.0137917152644444,0.0790379799133333,-0.112876280435556,-0.100566103524444,-0.151681987177778,-0.0374111876106667,3
